,CAMID,X,Image_name,Side,zenodo_link,Taxonomic.Name
7003,CAM017269,1930,CAM017269_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017269_d.JPG?download=1,Heliconius melpomene ssp. malleti
7004,CAM017269,4850,CAM017269_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017269_d.JPG?download=1,Heliconius melpomene ssp. malleti
7005,CAM017272,4856,CAM017272_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017272_d.JPG?download=1,Heliconius melpomene ssp. malleti
7006,CAM017272,1936,CAM017272_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017272_d.JPG?download=1,Heliconius melpomene ssp. malleti
7007,CAM017283,4878,CAM017283_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017283_d.JPG?download=1,Heliconius melpomene ssp. malleti
7008,CAM017283,1958,CAM017283_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017283_d.JPG?download=1,Heliconius melpomene ssp. malleti
7009,CAM017325,19007,CAM017325_d.CR2,dorsal,https://zenodo.org/record/4153502/files/CAM017325_d.CR2?download=1,Heliconius melpomene ssp. plesseni
7010,CAM017325,19008,CAM017325_d.JPG,dorsal,https://zenodo.org/record/4153502/files/CAM017325_d.JPG?download=1,Heliconius melpomene ssp. plesseni
7011,CAM017327,19010,CAM017327_d.JPG,dorsal,https://zenodo.org/record/4153502/files/CAM017327_d.JPG?download=1,Heliconius melpomene ssp. plesseni
7012,CAM017327,19009,CAM017327_d.CR2,dorsal,https://zenodo.org/record/4153502/files/CAM017327_d.CR2?download=1,Heliconius melpomene ssp. plesseni
7013,CAM017352,19012,CAM017352_d.JPG,dorsal,https://zenodo.org/record/4153502/files/CAM017352_d.JPG?download=1,Heliconius melpomene ssp. plesseni
7014,CAM017352,19011,CAM017352_d.CR2,dorsal,https://zenodo.org/record/4153502/files/CAM017352_d.CR2?download=1,Heliconius melpomene ssp. plesseni
7015,CAM017353,19014,CAM017353_d.JPG,dorsal,https://zenodo.org/record/4153502/files/CAM017353_d.JPG?download=1,Heliconius melpomene ssp. plesseni
7016,CAM017353,19013,CAM017353_d.CR2,dorsal,https://zenodo.org/record/4153502/files/CAM017353_d.CR2?download=1,Heliconius melpomene ssp. plesseni
7017,CAM017355,19016,CAM017355_d.JPG,dorsal,https://zenodo.org/record/4153502/files/CAM017355_d.JPG?download=1,Heliconius melpomene ssp. plesseni
7018,CAM017355,19015,CAM017355_d.CR2,dorsal,https://zenodo.org/record/4153502/files/CAM017355_d.CR2?download=1,Heliconius melpomene ssp. plesseni
7019,CAM017356,19018,CAM017356_d.JPG,dorsal,https://zenodo.org/record/4153502/files/CAM017356_d.JPG?download=1,Heliconius melpomene ssp. plesseni
7020,CAM017356,19017,CAM017356_d.CR2,dorsal,https://zenodo.org/record/4153502/files/CAM017356_d.CR2?download=1,Heliconius melpomene ssp. plesseni
7021,CAM017357,19020,CAM017357_d.JPG,dorsal,https://zenodo.org/record/4153502/files/CAM017357_d.JPG?download=1,Heliconius melpomene ssp. plesseni
7022,CAM017357,19019,CAM017357_d.CR2,dorsal,https://zenodo.org/record/4153502/files/CAM017357_d.CR2?download=1,Heliconius melpomene ssp. plesseni
7023,CAM017363,19022,CAM017363_d.JPG,dorsal,https://zenodo.org/record/4153502/files/CAM017363_d.JPG?download=1,Heliconius melpomene ssp. plesseni
7024,CAM017363,19021,CAM017363_d.CR2,dorsal,https://zenodo.org/record/4153502/files/CAM017363_d.CR2?download=1,Heliconius melpomene ssp. plesseni
7025,CAM017364,19024,CAM017364_d.JPG,dorsal,https://zenodo.org/record/4153502/files/CAM017364_d.JPG?download=1,Heliconius melpomene ssp. plesseni
7026,CAM017364,19023,CAM017364_d.CR2,dorsal,https://zenodo.org/record/4153502/files/CAM017364_d.CR2?download=1,Heliconius melpomene ssp. plesseni
7027,CAM017365,19025,CAM017365_d.CR2,dorsal,https://zenodo.org/record/4153502/files/CAM017365_d.CR2?download=1,Heliconius melpomene ssp. plesseni
7028,CAM017365,19026,CAM017365_d.JPG,dorsal,https://zenodo.org/record/4153502/files/CAM017365_d.JPG?download=1,Heliconius melpomene ssp. plesseni
7029,CAM017367,19028,CAM017367_d.JPG,dorsal,https://zenodo.org/record/4153502/files/CAM017367_d.JPG?download=1,Heliconius melpomene ssp. plesseni
7030,CAM017367,19027,CAM017367_d.CR2,dorsal,https://zenodo.org/record/4153502/files/CAM017367_d.CR2?download=1,Heliconius melpomene ssp. plesseni
7031,CAM017368,19030,CAM017368_d.JPG,dorsal,https://zenodo.org/record/4153502/files/CAM017368_d.JPG?download=1,Heliconius melpomene ssp. plesseni
7032,CAM017368,19029,CAM017368_d.CR2,dorsal,https://zenodo.org/record/4153502/files/CAM017368_d.CR2?download=1,Heliconius melpomene ssp. plesseni
7033,CAM017371,19032,CAM017371_d.JPG,dorsal,https://zenodo.org/record/4153502/files/CAM017371_d.JPG?download=1,Heliconius melpomene ssp. plesseni
7034,CAM017371,19031,CAM017371_d.CR2,dorsal,https://zenodo.org/record/4153502/files/CAM017371_d.CR2?download=1,Heliconius melpomene ssp. plesseni
7035,CAM017372,19034,CAM017372_d.JPG,dorsal,https://zenodo.org/record/4153502/files/CAM017372_d.JPG?download=1,Heliconius melpomene ssp. plesseni
7036,CAM017372,19033,CAM017372_d.CR2,dorsal,https://zenodo.org/record/4153502/files/CAM017372_d.CR2?download=1,Heliconius melpomene ssp. plesseni
7037,CAM017373,19036,CAM017373_d.JPG,dorsal,https://zenodo.org/record/4153502/files/CAM017373_d.JPG?download=1,Heliconius melpomene ssp. plesseni
7038,CAM017373,19035,CAM017373_d.CR2,dorsal,https://zenodo.org/record/4153502/files/CAM017373_d.CR2?download=1,Heliconius melpomene ssp. plesseni
7039,CAM017376,19037,CAM017376_d.CR2,dorsal,https://zenodo.org/record/4153502/files/CAM017376_d.CR2?download=1,Heliconius melpomene ssp. plesseni
7040,CAM017376,19038,CAM017376_d.JPG,dorsal,https://zenodo.org/record/4153502/files/CAM017376_d.JPG?download=1,Heliconius melpomene ssp. plesseni
7041,CAM017381,2092,CAM017381_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017381_d.JPG?download=1,Heliconius melpomene ssp. malleti
7042,CAM017381,5012,CAM017381_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017381_d.JPG?download=1,Heliconius melpomene ssp. malleti
7043,CAM017385,2100,CAM017385_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017385_d.JPG?download=1,Heliconius melpomene ssp. malleti
7044,CAM017385,5020,CAM017385_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017385_d.JPG?download=1,Heliconius melpomene ssp. malleti
7045,CAM017387,5024,CAM017387_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017387_d.JPG?download=1,Heliconius melpomene ssp. malleti
7046,CAM017387,2104,CAM017387_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017387_d.JPG?download=1,Heliconius melpomene ssp. malleti
7047,CAM017400,5043,CAM017400_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017400_d.JPG?download=1,Heliconius melpomene ssp. malleti
7048,CAM017400,2123,CAM017400_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017400_d.JPG?download=1,Heliconius melpomene ssp. malleti
7049,CAM017412,5061,CAM017412_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017412_d.JPG?download=1,Heliconius melpomene ssp. malleti
7050,CAM017412,2141,CAM017412_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017412_d.JPG?download=1,Heliconius melpomene ssp. malleti
7051,CAM017449,15258,CAM017449_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017449_d_whitestandard.CR2?download=1,Heliconius melpomene
7052,CAM017449,15259,CAM017449_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017449_d_whitestandard.JPG?download=1,Heliconius melpomene
7053,CAM017450,15262,CAM017450_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017450_d_whitestandard.CR2?download=1,Heliconius melpomene
7054,CAM017450,5132,CAM017450_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017450_d.JPG?download=1,Heliconius melpomene
7055,CAM017450,15263,CAM017450_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017450_d_whitestandard.JPG?download=1,Heliconius melpomene
7056,CAM017450,2212,CAM017450_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017450_d.JPG?download=1,Heliconius melpomene
7057,CAM017451,15267,CAM017451_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017451_d_whitestandard.JPG?download=1,Heliconius melpomene
7058,CAM017451,15266,CAM017451_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017451_d_whitestandard.CR2?download=1,Heliconius melpomene
7059,CAM017451,5134,CAM017451_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017451_d.JPG?download=1,Heliconius melpomene
7060,CAM017451,2214,CAM017451_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017451_d.JPG?download=1,Heliconius melpomene
7061,CAM017452,5136,CAM017452_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017452_d.JPG?download=1,Heliconius melpomene
7062,CAM017452,2216,CAM017452_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017452_d.JPG?download=1,Heliconius melpomene
7063,CAM017452,15271,CAM017452_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017452_d_whitestandard.JPG?download=1,Heliconius melpomene
7064,CAM017452,15270,CAM017452_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017452_d_whitestandard.CR2?download=1,Heliconius melpomene
7065,CAM017453,15275,CAM017453_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017453_d_whitestandard.JPG?download=1,Heliconius melpomene
7066,CAM017453,15274,CAM017453_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017453_d_whitestandard.CR2?download=1,Heliconius melpomene
7067,CAM017454,15278,CAM017454_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017454_d_whitestandard.CR2?download=1,Heliconius melpomene
7068,CAM017454,15279,CAM017454_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017454_d_whitestandard.JPG?download=1,Heliconius melpomene
7069,CAM017454,5138,CAM017454_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017454_d.JPG?download=1,Heliconius melpomene
7070,CAM017454,2218,CAM017454_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017454_d.JPG?download=1,Heliconius melpomene
7071,CAM017455,15282,CAM017455_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017455_d_whitestandard.CR2?download=1,Heliconius melpomene
7072,CAM017455,15283,CAM017455_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017455_d_whitestandard.JPG?download=1,Heliconius melpomene
7073,CAM017456,2220,CAM017456_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017456_d.JPG?download=1,Heliconius melpomene
7074,CAM017456,5140,CAM017456_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017456_d.JPG?download=1,Heliconius melpomene
7075,CAM017456,15287,CAM017456_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017456_d_whitestandard.JPG?download=1,Heliconius melpomene
7076,CAM017456,15286,CAM017456_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017456_d_whitestandard.CR2?download=1,Heliconius melpomene
7077,CAM017458,15295,CAM017458_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017458_d_whitestandard.JPG?download=1,Heliconius melpomene
7078,CAM017458,15294,CAM017458_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017458_d_whitestandard.CR2?download=1,Heliconius melpomene
7079,CAM017459,15299,CAM017459_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017459_d_whitestandard.JPG?download=1,Heliconius melpomene
7080,CAM017459,5142,CAM017459_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017459_d.JPG?download=1,Heliconius melpomene
7081,CAM017459,15298,CAM017459_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017459_d_whitestandard.CR2?download=1,Heliconius melpomene
7082,CAM017459,2222,CAM017459_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017459_d.JPG?download=1,Heliconius melpomene
7083,CAM017461,5146,CAM017461_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017461_d.JPG?download=1,Heliconius melpomene
7084,CAM017461,15306,CAM017461_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017461_d_whitestandard.CR2?download=1,Heliconius melpomene
7085,CAM017461,15307,CAM017461_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017461_d_whitestandard.JPG?download=1,Heliconius melpomene
7086,CAM017461,2226,CAM017461_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017461_d.JPG?download=1,Heliconius melpomene
7087,CAM017462,5148,CAM017462_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017462_d.JPG?download=1,Heliconius melpomene
7088,CAM017462,15310,CAM017462_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017462_d_whitestandard.CR2?download=1,Heliconius melpomene
7089,CAM017462,2228,CAM017462_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017462_d.JPG?download=1,Heliconius melpomene
7090,CAM017462,15311,CAM017462_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017462_d_whitestandard.JPG?download=1,Heliconius melpomene
7091,CAM017463,5150,CAM017463_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017463_d.JPG?download=1,Heliconius melpomene
7092,CAM017463,15314,CAM017463_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017463_d_whitestandard.CR2?download=1,Heliconius melpomene
7093,CAM017463,15315,CAM017463_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017463_d_whitestandard.JPG?download=1,Heliconius melpomene
7094,CAM017463,2230,CAM017463_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017463_d.JPG?download=1,Heliconius melpomene
7095,CAM017464,2232,CAM017464_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017464_d.JPG?download=1,Heliconius melpomene
7096,CAM017464,15319,CAM017464_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017464_d_whitestandard.JPG?download=1,Heliconius melpomene
7097,CAM017464,5152,CAM017464_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017464_d.JPG?download=1,Heliconius melpomene
7098,CAM017464,15318,CAM017464_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017464_d_whitestandard.CR2?download=1,Heliconius melpomene
7099,CAM017465,2234,CAM017465_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017465_d.JPG?download=1,Heliconius melpomene
7100,CAM017465,15322,CAM017465_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017465_d_whitestandard.CR2?download=1,Heliconius melpomene
7101,CAM017465,5154,CAM017465_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017465_d.JPG?download=1,Heliconius melpomene
7102,CAM017465,15323,CAM017465_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017465_d_whitestandard.JPG?download=1,Heliconius melpomene
7103,CAM017466,2236,CAM017466_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017466_d.JPG?download=1,Heliconius melpomene
7104,CAM017466,5156,CAM017466_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017466_d.JPG?download=1,Heliconius melpomene
7105,CAM017466,15326,CAM017466_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017466_d_whitestandard.CR2?download=1,Heliconius melpomene
7106,CAM017466,15327,CAM017466_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017466_d_whitestandard.JPG?download=1,Heliconius melpomene
7107,CAM017467,5158,CAM017467_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017467_d.JPG?download=1,Heliconius melpomene
7108,CAM017467,15331,CAM017467_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017467_d_whitestandard.JPG?download=1,Heliconius melpomene
7109,CAM017467,15330,CAM017467_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017467_d_whitestandard.CR2?download=1,Heliconius melpomene
7110,CAM017467,2238,CAM017467_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017467_d.JPG?download=1,Heliconius melpomene
7111,CAM017468,15335,CAM017468_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017468_d_whitestandard.JPG?download=1,Heliconius melpomene
7112,CAM017468,5160,CAM017468_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017468_d.JPG?download=1,Heliconius melpomene
7113,CAM017468,15334,CAM017468_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017468_d_whitestandard.CR2?download=1,Heliconius melpomene
7114,CAM017468,2240,CAM017468_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017468_d.JPG?download=1,Heliconius melpomene
7115,CAM017469,5162,CAM017469_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017469_d.JPG?download=1,Heliconius melpomene
7116,CAM017469,15338,CAM017469_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017469_d_whitestandard.CR2?download=1,Heliconius melpomene
7117,CAM017469,15339,CAM017469_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017469_d_whitestandard.JPG?download=1,Heliconius melpomene
7118,CAM017469,2242,CAM017469_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017469_d.JPG?download=1,Heliconius melpomene
7119,CAM017470,15342,CAM017470_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017470_d_whitestandard.CR2?download=1,Heliconius melpomene
7120,CAM017470,2244,CAM017470_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017470_d.JPG?download=1,Heliconius melpomene
7121,CAM017470,15343,CAM017470_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017470_d_whitestandard.JPG?download=1,Heliconius melpomene
7122,CAM017470,5164,CAM017470_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017470_d.JPG?download=1,Heliconius melpomene
7123,CAM017471,2246,CAM017471_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017471_d.JPG?download=1,Heliconius melpomene
7124,CAM017471,5166,CAM017471_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017471_d.JPG?download=1,Heliconius melpomene
7125,CAM017471,15346,CAM017471_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017471_d_whitestandard.CR2?download=1,Heliconius melpomene
7126,CAM017471,15347,CAM017471_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017471_d_whitestandard.JPG?download=1,Heliconius melpomene
7127,CAM017472,15351,CAM017472_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017472_d_whitestandard.JPG?download=1,Heliconius melpomene
7128,CAM017472,5168,CAM017472_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017472_d.JPG?download=1,Heliconius melpomene
7129,CAM017472,15350,CAM017472_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017472_d_whitestandard.CR2?download=1,Heliconius melpomene
7130,CAM017472,2248,CAM017472_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017472_d.JPG?download=1,Heliconius melpomene
7131,CAM017473,15355,CAM017473_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017473_d_whitestandard.JPG?download=1,Heliconius melpomene
7132,CAM017473,2250,CAM017473_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017473_d.JPG?download=1,Heliconius melpomene
7133,CAM017473,5170,CAM017473_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017473_d.JPG?download=1,Heliconius melpomene
7134,CAM017473,15354,CAM017473_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017473_d_whitestandard.CR2?download=1,Heliconius melpomene
7135,CAM017474,2252,CAM017474_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017474_d.JPG?download=1,Heliconius melpomene
7136,CAM017474,15359,CAM017474_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017474_d_whitestandard.JPG?download=1,Heliconius melpomene
7137,CAM017474,5172,CAM017474_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017474_d.JPG?download=1,Heliconius melpomene
7138,CAM017474,15358,CAM017474_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017474_d_whitestandard.CR2?download=1,Heliconius melpomene
7139,CAM017475,15362,CAM017475_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017475_d_whitestandard.CR2?download=1,Heliconius melpomene
7140,CAM017475,5174,CAM017475_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017475_d.JPG?download=1,Heliconius melpomene
7141,CAM017475,15363,CAM017475_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017475_d_whitestandard.JPG?download=1,Heliconius melpomene
7142,CAM017475,2254,CAM017475_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017475_d.JPG?download=1,Heliconius melpomene
7143,CAM017476,2256,CAM017476_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017476_d.JPG?download=1,Heliconius melpomene
7144,CAM017476,5176,CAM017476_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017476_d.JPG?download=1,Heliconius melpomene
7145,CAM017476,15366,CAM017476_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017476_d_whitestandard.CR2?download=1,Heliconius melpomene
7146,CAM017476,15367,CAM017476_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017476_d_whitestandard.JPG?download=1,Heliconius melpomene
7147,CAM017477,2258,CAM017477_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017477_d.JPG?download=1,Heliconius melpomene
7148,CAM017477,15371,CAM017477_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017477_d_whitestandard.JPG?download=1,Heliconius melpomene
7149,CAM017477,5178,CAM017477_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017477_d.JPG?download=1,Heliconius melpomene
7150,CAM017477,15370,CAM017477_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017477_d_whitestandard.CR2?download=1,Heliconius melpomene
7151,CAM017478,2260,CAM017478_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017478_d.JPG?download=1,Heliconius melpomene
7152,CAM017478,15374,CAM017478_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017478_d_whitestandard.CR2?download=1,Heliconius melpomene
7153,CAM017478,15375,CAM017478_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017478_d_whitestandard.JPG?download=1,Heliconius melpomene
7154,CAM017478,5180,CAM017478_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017478_d.JPG?download=1,Heliconius melpomene
7155,CAM017479,15378,CAM017479_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017479_d_whitestandard.CR2?download=1,Heliconius melpomene
7156,CAM017479,2262,CAM017479_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017479_d.JPG?download=1,Heliconius melpomene
7157,CAM017479,15379,CAM017479_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017479_d_whitestandard.JPG?download=1,Heliconius melpomene
7158,CAM017479,5182,CAM017479_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017479_d.JPG?download=1,Heliconius melpomene
7159,CAM017480,5184,CAM017480_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017480_d.JPG?download=1,Heliconius melpomene
7160,CAM017480,15382,CAM017480_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017480_d_whitestandard.CR2?download=1,Heliconius melpomene
7161,CAM017480,15383,CAM017480_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017480_d_whitestandard.JPG?download=1,Heliconius melpomene
7162,CAM017480,2264,CAM017480_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017480_d.JPG?download=1,Heliconius melpomene
7163,CAM017481,15387,CAM017481_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017481_d_whitestandard.JPG?download=1,Heliconius melpomene
7164,CAM017481,5186,CAM017481_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017481_d.JPG?download=1,Heliconius melpomene
7165,CAM017481,2266,CAM017481_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017481_d.JPG?download=1,Heliconius melpomene
7166,CAM017481,15386,CAM017481_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017481_d_whitestandard.CR2?download=1,Heliconius melpomene
7167,CAM017482,5188,CAM017482_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017482_d.JPG?download=1,Heliconius melpomene
7168,CAM017482,15391,CAM017482_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017482_d_whitestandard.JPG?download=1,Heliconius melpomene
7169,CAM017482,2268,CAM017482_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017482_d.JPG?download=1,Heliconius melpomene
7170,CAM017482,15390,CAM017482_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017482_d_whitestandard.CR2?download=1,Heliconius melpomene
7171,CAM017483,5190,CAM017483_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017483_d.JPG?download=1,Heliconius melpomene
7172,CAM017483,15394,CAM017483_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017483_d_whitestandard.CR2?download=1,Heliconius melpomene
7173,CAM017483,2270,CAM017483_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017483_d.JPG?download=1,Heliconius melpomene
7174,CAM017483,15395,CAM017483_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017483_d_whitestandard.JPG?download=1,Heliconius melpomene
7175,CAM017484,2272,CAM017484_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017484_d.JPG?download=1,Heliconius melpomene
7176,CAM017484,5192,CAM017484_d.JPG,dorsal,https://zenodo.org/record/3082688/files/CAM017484_d.JPG?download=1,Heliconius melpomene
7177,CAM017484,15398,CAM017484_d_whitestandard.CR2,dorsal,https://zenodo.org/record/1748277/files/CAM017484_d_whitestandard.CR2?download=1,Heliconius melpomene
7178,CAM017484,15399,CAM017484_d_whitestandard.JPG,dorsal,https://zenodo.org/record/1748277/files/CAM017484_d_whitestandard.JPG?download=1,Heliconius melpomene
7179,CAM017485,2274,CAM017485_d.JPG,dorsal,https://zenodo.org/record/1247307/files/CAM017485_d.JPG?download=1,Heliconius melpomene
